2012-06-27 00:14:30.805247,M015,ON
2012-06-27 00:14:36.144412,M012,ON
2012-06-27 00:14:40.292304,M012,ON
2012-06-27 00:14:44.733156,M016,ON
2012-06-27 00:15:47.071524,M012,ON
2012-06-27 00:15:47.326425,M015,ON
2012-06-27 04:41:13.208483,M012,ON
2012-06-27 05:43:16.903552,M015,ON
2012-06-27 05:43:17.956540,M012,ON
2012-06-27 05:43:21.223771,M015,ON
2012-06-27 05:43:57.784537,M015,ON
2012-06-27 05:43:58.505550,M012,ON
2012-06-27 05:43:59.768979,M014,ON
2012-06-27 05:44:01.705192,M014,ON
2012-06-27 05:44:10.290076,M014,ON
2012-06-27 05:44:10.842676,M012,ON
2012-06-27 05:44:17.755634,M012,ON
2012-06-27 05:44:23.085117,M016,ON
2012-06-27 05:45:57.876866,M012,ON
2012-06-27 05:45:59.276460,M015,ON
2012-06-27 05:46:18.755874,M015,ON
2012-06-27 05:46:18.891341,M012,ON
2012-06-27 05:46:24.780908,M015,ON
2012-06-27 05:46:35.807736,M012,ON
2012-06-27 05:46:49.696499,M015,ON
2012-06-27 05:46:54.141171,M012,ON
2012-06-27 05:46:54.242937,M015,ON
2012-06-27 05:47:05.853512,M015,ON
2012-06-27 05:47:08.010060,M012,ON
2012-06-27 05:47:11.350930,M016,ON
2012-06-27 05:48:40.281343,M012,ON
2012-06-27 05:48:43.845878,M015,ON
2012-06-27 05:48:57.972113,M015,ON
2012-06-27 05:49:29.487867,M015,ON
2012-06-27 05:49:29.637219,M012,ON
2012-06-27 05:49:59.097887,M015,ON
2012-06-27 05:49:59.362560,M012,ON
2012-06-27 05:50:10.756890,M015,ON
2012-06-27 05:50:10.973941,M012,ON
2012-06-27 05:57:59.024863,M015,ON
2012-06-27 05:57:59.756499,M012,ON
2012-06-27 05:58:06.308139,M015,ON
2012-06-27 05:58:07.758238,M012,ON
2012-06-27 05:58:12.987805,M016,ON
2012-06-27 06:00:15.833093,M012,ON
2012-06-27 06:00:23.305402,M012,ON
2012-06-27 06:00:28.686648,M015,ON
2012-06-27 06:00:53.063573,M015,ON
2012-06-27 06:01:01.236822,M012,ON
2012-06-27 06:01:01.338910,M015,ON
2012-06-27 06:01:03.089907,M012,ON
2012-06-27 06:01:26.194151,M015,ON
2012-06-27 06:01:28.353663,M012,ON
2012-06-27 06:01:35.843040,M012,ON
2012-06-27 06:01:39.135055,M015,ON
2012-06-27 06:01:46.574663,M012,ON
2012-06-27 06:01:48.097491,M015,ON
2012-06-27 06:02:18.622535,M012,ON
2012-06-27 06:02:32.473714,M014,ON
2012-06-27 06:02:45.769789,M012,ON
2012-06-27 06:02:51.143027,M016,ON
2012-06-27 06:32:44.343332,M012,ON
2012-06-27 06:32:47.676661,M014,ON
2012-06-27 06:33:24.841700,M012,ON
2012-06-27 06:33:29.590266,M016,ON
2012-06-27 07:34:11.046030,M015,ON
2012-06-27 07:46:59.301726,M016,ON
2012-06-27 07:47:02.127161,M012,ON
2012-06-27 07:47:24.847875,M015,ON
2012-06-27 07:48:22.397676,M015,ON
2012-06-27 07:48:22.957907,M012,ON
2012-06-27 07:48:29.866786,M015,ON
