2012-06-21 01:11:24.569643,M012,ON
2012-06-21 05:05:43.979352,M015,ON
2012-06-21 05:05:45.845146,M012,ON
2012-06-21 05:06:04.780451,M012,ON
2012-06-21 05:06:08.188868,M016,ON
2012-06-21 05:07:34.931010,M012,ON
2012-06-21 05:07:35.927947,M015,ON
2012-06-21 05:56:41.076889,M012,ON
2012-06-21 05:56:41.270940,M015,ON
2012-06-21 05:56:43.404421,M014,ON
2012-06-21 05:56:49.036958,M014,ON
2012-06-21 05:56:50.287196,M012,ON
2012-06-21 05:57:03.466088,M012,ON
2012-06-21 05:57:05.081261,M015,ON
2012-06-21 05:57:08.777756,M012,ON
2012-06-21 05:57:09.022297,M015,ON
2012-06-21 05:57:25.486504,M012,ON
2012-06-21 05:57:25.566942,M015,ON
2012-06-21 05:57:29.069271,M015,ON
2012-06-21 05:57:29.447815,M012,ON
2012-06-21 05:57:33.390890,M015,ON
2012-06-21 05:57:45.581319,M015,ON
2012-06-21 05:57:48.966767,M012,ON
2012-06-21 05:57:51.671059,M016,ON
2012-06-21 06:00:54.165344,M012,ON
2012-06-21 06:00:57.344942,M014,ON
2012-06-21 06:01:01.192551,M014,ON
2012-06-21 06:01:03.710765,M012,ON
2012-06-21 06:01:04.937946,M015,ON
2012-06-21 06:01:37.107823,M012,ON
2012-06-21 06:01:37.187901,M015,ON
2012-06-21 06:01:55.087407,M012,ON
2012-06-21 06:01:55.325613,M015,ON
2012-06-21 06:02:16.857607,M012,ON
2012-06-21 06:02:17.239571,M015,ON
2012-06-21 06:09:53.030709,M012,ON
2012-06-21 06:09:56.185933,M015,ON
2012-06-21 06:09:56.372822,M012,ON
2012-06-21 06:10:04.265577,M016,ON
2012-06-21 06:12:12.843402,M012,ON
2012-06-21 06:12:31.434792,M012,ON
2012-06-21 06:12:35.564680,M015,ON
2012-06-21 06:12:44.766387,M012,ON
2012-06-21 06:13:05.578547,M015,ON
2012-06-21 06:13:07.413038,M012,ON
2012-06-21 06:13:22.050340,M012,ON
2012-06-21 06:13:26.189218,M015,ON
2012-06-21 06:13:36.665766,M015,ON
2012-06-21 06:13:37.612571,M012,ON
2012-06-21 06:15:34.354085,M014,ON
2012-06-21 06:16:56.490658,M012,ON
2012-06-21 06:16:57.105538,M015,ON
2012-06-21 06:16:59.713112,M012,ON
2012-06-21 06:17:51.029523,M016,ON
2012-06-21 06:20:46.710937,M012,ON
2012-06-21 06:20:52.318466,M014,ON
2012-06-21 06:24:55.037353,M014,ON
2012-06-21 06:24:56.876038,M012,ON
2012-06-21 06:25:00.351112,M016,ON
2012-06-21 06:46:27.380897,M012,ON
2012-06-21 06:46:29.252533,M014,ON
2012-06-21 06:46:48.134029,M012,ON
2012-06-21 06:46:58.156510,M016,ON
2012-06-21 07:04:35.833596,M012,ON
2012-06-21 07:04:37.307282,M015,ON
2012-06-21 07:05:25.183540,M015,ON
2012-06-21 07:05:25.242528,M012,ON
2012-06-21 07:05:26.815632,M015,ON
2012-06-21 07:05:49.870822,M015,ON
2012-06-21 07:05:50.075867,M012,ON
2012-06-21 07:06:09.369650,M012,ON
2012-06-21 07:06:09.799887,M015,ON
2012-06-21 07:06:25.719032,M012,ON
2012-06-21 07:06:26.633302,M015,ON
2012-06-21 07:06:32.071460,M015,ON
2012-06-21 07:06:35.267321,M012,ON
2012-06-21 07:06:39.967914,M012,ON
2012-06-21 07:06:40.332270,M015,ON
2012-06-21 07:07:01.032325,M012,ON
2012-06-21 07:07:12.335524,M016,ON
2012-06-21 07:39:17.444320,M012,ON
2012-06-21 07:39:20.183134,M014,ON
2012-06-21 07:41:15.063209,M012,ON
2012-06-21 07:41:18.628361,M016,ON
2012-06-21 15:22:52.969942,M012,ON
2012-06-21 15:22:55.941014,M014,ON
2012-06-21 15:23:42.666598,M012,ON
2012-06-21 15:23:45.608986,M014,ON
2012-06-21 15:24:33.652128,M012,ON
2012-06-21 15:24:36.326442,M016,ON
2012-06-21 15:30:30.883107,M016,ON
2012-06-21 15:30:33.082053,M012,ON
2012-06-21 15:30:35.263733,M014,ON
2012-06-21 15:32:38.509187,M012,ON
2012-06-21 15:33:03.444627,M016,ON
2012-06-21 16:14:22.726635,M012,ON
2012-06-21 16:14:25.579865,M014,ON
2012-06-21 16:18:27.001406,M012,ON
