2012-06-19 00:54:00.672598,M012,ON
2012-06-19 00:54:05.651809,M015,ON
2012-06-19 00:54:07.056979,M012,ON
2012-06-19 00:54:18.767672,M012,ON
2012-06-19 00:54:21.893275,M016,ON
2012-06-19 00:55:56.130870,M012,ON
2012-06-19 00:55:57.809914,M015,ON
2012-06-19 00:55:59.926989,M012,ON
2012-06-19 00:56:03.007106,M014,ON
2012-06-19 00:56:05.822736,M015,ON
2012-06-19 00:56:06.022998,M014,ON
2012-06-19 00:56:07.560668,M012,ON
2012-06-19 00:56:08.647552,M015,ON
2012-06-19 00:56:11.147883,M015,ON
2012-06-19 05:56:29.263046,M015,ON
2012-06-19 05:56:30.966706,M012,ON
2012-06-19 05:56:41.606360,M015,ON
2012-06-19 05:56:44.506975,M012,ON
2012-06-19 05:56:47.492677,M015,ON
2012-06-19 05:56:47.561234,M012,ON
2012-06-19 05:56:48.859857,M014,ON
2012-06-19 05:56:50.735856,M014,ON
2012-06-19 05:57:07.442659,M014,ON
2012-06-19 05:57:09.395675,M012,ON
2012-06-19 05:57:18.068391,M012,ON
2012-06-19 05:57:19.327902,M015,ON
2012-06-19 05:57:26.808230,M015,ON
2012-06-19 05:58:21.217762,M012,ON
2012-06-19 05:58:23.465271,M016,ON
2012-06-19 06:01:30.374258,M012,ON
2012-06-19 06:02:07.883233,M012,ON
2012-06-19 06:02:08.404918,M015,ON
2012-06-19 06:02:10.873045,M012,ON
2012-06-19 06:02:11.596763,M015,ON
2012-06-19 06:02:13.456825,M014,ON
2012-06-19 06:02:46.132874,M012,ON
2012-06-19 06:02:47.201292,M015,ON
2012-06-19 06:02:49.820344,M015,ON
2012-06-19 06:11:59.514557,M015,ON
2012-06-19 06:11:59.610597,M012,ON
2012-06-19 06:12:07.227648,M015,ON
2012-06-19 06:12:11.043172,M012,ON
2012-06-19 06:12:14.565965,M016,ON
2012-06-19 06:17:04.102852,M012,ON
2012-06-19 06:17:13.265254,M012,ON
2012-06-19 06:17:16.406427,M015,ON
2012-06-19 06:17:19.993318,M012,ON
2012-06-19 06:17:21.795055,M015,ON
2012-06-19 06:17:21.893484,M012,ON
2012-06-19 06:17:27.678862,M012,ON
2012-06-19 06:17:28.945580,M015,ON
2012-06-19 06:17:30.659788,M012,ON
2012-06-19 06:17:32.104310,M015,ON
2012-06-19 06:17:46.257091,M012,ON
2012-06-19 06:18:07.272304,M012,ON
2012-06-19 06:18:07.452153,M015,ON
2012-06-19 06:18:09.333987,M012,ON
2012-06-19 06:18:09.427445,M015,ON
2012-06-19 06:18:11.194634,M012,ON
2012-06-19 06:18:12.604438,M015,ON
2012-06-19 06:18:14.367698,M012,ON
2012-06-19 06:18:16.961057,M015,ON
2012-06-19 06:18:20.707562,M015,ON
2012-06-19 06:18:20.942209,M012,ON
2012-06-19 06:18:25.404504,M016,ON
2012-06-19 06:18:31.797028,M012,ON
2012-06-19 06:18:58.574514,M015,ON
2012-06-19 06:19:03.516240,M012,ON
2012-06-19 06:19:23.517437,M012,ON
2012-06-19 06:19:24.621197,M015,ON
2012-06-19 06:19:27.483890,M012,ON
2012-06-19 06:19:28.588833,M015,ON
2012-06-19 06:19:34.012147,M015,ON
2012-06-19 06:19:34.096669,M012,ON
2012-06-19 06:20:04.936531,M015,ON
2012-06-19 06:20:05.905160,M012,ON
2012-06-19 06:20:07.272351,M015,ON
2012-06-19 06:20:36.461246,M012,ON
2012-06-19 06:20:36.766742,M015,ON
2012-06-19 06:21:04.419197,M014,ON
2012-06-19 06:24:55.801789,M012,ON
2012-06-19 06:25:01.652338,M016,ON
2012-06-19 07:00:50.734468,M012,ON
2012-06-19 07:00:53.219503,M014,ON
2012-06-19 07:01:33.513798,M014,ON
2012-06-19 07:01:35.907282,M012,ON
2012-06-19 07:01:41.285351,M016,ON
2012-06-19 08:55:13.953391,M012,ON
2012-06-19 08:55:16.385551,M014,ON
2012-06-19 08:55:22.214897,M012,ON
2012-06-19 08:55:29.192525,M016,ON
2012-06-19 08:57:08.351006,M012,ON
2012-06-19 08:57:18.254548,M016,ON
2012-06-19 08:58:41.692483,M012,ON
2012-06-19 08:58:47.125670,M012,ON
2012-06-19 08:58:51.830782,M014,ON
2012-06-19 09:06:08.514834,M012,ON
2012-06-19 09:06:14.401970,M015,ON
2012-06-19 09:07:25.892763,M012,ON
2012-06-19 09:07:26.060664,M015,ON
2012-06-19 09:07:32.844052,M015,ON
2012-06-19 09:07:59.432184,M015,ON
2012-06-19 09:07:59.620584,M012,ON
2012-06-19 09:08:18.203835,M015,ON
2012-06-19 09:08:18.543262,M012,ON
2012-06-19 09:08:21.342248,M014,ON
2012-06-19 09:08:26.978001,M012,ON
2012-06-19 09:08:30.565096,M016,ON
2012-06-19 09:16:53.417083,M012,ON
2012-06-19 09:16:56.084614,M014,ON
2012-06-19 09:17:04.827534,M012,ON
2012-06-19 09:17:08.973887,M016,ON
2012-06-19 09:29:40.091984,M012,ON
2012-06-19 09:29:42.919724,M014,ON
2012-06-19 09:29:49.431515,M014,ON
2012-06-19 09:29:50.120578,M012,ON
2012-06-19 09:29:54.089454,M016,ON
2012-06-19 09:30:53.745011,M016,ON
2012-06-19 09:30:56.771304,M012,ON
2012-06-19 09:30:59.748297,M014,ON
2012-06-19 09:31:30.092639,M012,ON
2012-06-19 09:31:34.203520,M016,ON
2012-06-19 09:36:16.936366,M012,ON
2012-06-19 09:36:19.580595,M014,ON
2012-06-19 09:36:35.257622,M012,ON
2012-06-19 09:36:58.735388,M014,ON
2012-06-19 09:37:19.410448,M012,ON
2012-06-19 09:37:23.547916,M016,ON
2012-06-19 11:34:12.189801,M012,ON
2012-06-19 11:34:14.843568,M014,ON
2012-06-19 11:34:39.896880,M012,ON
2012-06-19 11:34:59.499124,M014,ON
2012-06-19 11:35:08.773855,M012,ON
2012-06-19 11:35:20.517103,M014,ON
2012-06-19 11:35:25.854053,M012,ON
2012-06-19 11:35:29.195228,M016,ON
2012-06-19 11:47:53.586412,M012,ON
2012-06-19 11:47:55.670224,M014,ON
2012-06-19 11:48:40.757620,M012,ON
2012-06-19 11:48:44.629799,M016,ON
2012-06-19 12:58:39.481837,M012,ON
2012-06-19 12:58:41.755647,M014,ON
2012-06-19 12:59:00.295819,M012,ON
2012-06-19 12:59:03.933572,M016,ON
2012-06-19 14:00:00.763461,M012,ON
2012-06-19 14:00:02.976312,M012,ON
2012-06-19 14:00:05.037501,M014,ON
2012-06-19 14:09:33.571343,M012,ON
2012-06-19 14:09:39.537867,M016,ON
2012-06-19 14:10:12.679391,M012,ON
2012-06-19 14:10:15.658281,M014,ON
2012-06-19 14:10:24.284223,M012,ON
2012-06-19 14:10:26.542644,M016,ON
2012-06-19 14:18:30.658133,M012,ON
2012-06-19 14:18:33.993440,M014,ON
2012-06-19 14:19:35.485808,M014,ON
2012-06-19 14:19:37.234627,M012,ON
2012-06-19 14:19:56.202130,M016,ON
2012-06-19 14:26:53.864027,M012,ON
2012-06-19 14:26:58.498289,M014,ON
2012-06-19 14:43:27.899892,M012,ON
2012-06-19 14:43:31.821201,M016,ON
2012-06-19 15:38:17.293292,M012,ON
2012-06-19 15:38:38.607572,M016,ON
2012-06-19 15:39:18.566878,M012,ON
2012-06-19 15:39:21.588185,M014,ON
2012-06-19 15:39:53.993067,M014,ON
2012-06-19 15:39:56.818844,M012,ON
2012-06-19 15:40:00.108199,M016,ON
2012-06-19 16:32:36.905819,M012,ON
2012-06-19 16:32:39.261110,M014,ON
2012-06-19 16:33:07.184961,M012,ON
2012-06-19 16:33:09.768350,M016,ON
2012-06-19 17:40:14.180857,M012,ON
2012-06-19 17:40:17.328513,M014,ON
2012-06-19 17:40:20.407375,M012,ON
2012-06-19 17:40:25.284581,M016,ON
2012-06-19 18:30:50.326839,M012,ON
2012-06-19 18:30:53.487583,M014,ON
2012-06-19 18:31:58.972817,M012,ON
2012-06-19 18:32:14.306759,M016,ON
2012-06-19 19:59:43.632037,M014,ON
2012-06-19 21:03:28.037923,M016,ON
2012-06-19 21:03:31.744134,M012,ON
2012-06-19 21:03:35.045547,M014,ON
2012-06-19 21:03:38.838004,M012,ON
2012-06-19 21:03:47.936047,M014,ON
2012-06-19 21:04:12.975554,M012,ON
2012-06-19 21:04:16.625812,M014,ON
2012-06-19 21:04:51.437169,M012,ON
2012-06-19 21:04:57.279172,M016,ON
2012-06-19 21:12:23.710509,M012,ON
2012-06-19 21:12:56.580485,M014,ON
2012-06-19 21:16:28.138148,M012,ON
2012-06-19 21:16:29.578081,M015,ON
2012-06-19 21:16:34.723925,M012,ON
2012-06-19 21:16:35.372575,M015,ON
2012-06-19 21:16:41.199342,M012,ON
2012-06-19 21:16:46.306129,M012,ON
2012-06-19 21:16:46.814353,M015,ON
2012-06-19 21:16:49.267766,M012,ON
2012-06-19 21:16:51.426739,M014,ON
2012-06-19 21:17:02.425858,M014,ON
2012-06-19 21:17:04.121915,M012,ON
2012-06-19 21:17:04.811622,M015,ON
2012-06-19 21:17:24.558136,M016,ON
2012-06-19 21:20:17.785987,M012,ON
2012-06-19 21:20:25.271968,M012,ON
2012-06-19 21:20:25.598294,M015,ON
2012-06-19 21:20:49.015573,M015,ON
2012-06-19 21:20:57.245671,M015,ON
2012-06-19 21:20:57.729451,M012,ON
2012-06-19 21:21:00.315115,M012,ON
2012-06-19 21:21:14.118354,M015,ON
2012-06-19 21:21:17.164450,M015,ON
2012-06-19 21:21:17.457886,M012,ON
2012-06-19 21:21:19.600394,M015,ON
2012-06-19 21:21:21.507025,M012,ON
2012-06-19 21:21:31.980024,M015,ON
2012-06-19 21:21:34.475925,M012,ON
2012-06-19 21:21:54.068042,M015,ON
2012-06-19 21:21:55.643073,M012,ON
2012-06-19 21:22:31.576648,M016,ON
2012-06-19 21:26:59.395205,M012,ON
2012-06-19 21:27:01.924717,M015,ON
2012-06-19 21:27:36.655114,M015,ON
2012-06-19 21:27:42.997919,M015,ON
2012-06-19 21:27:44.195275,M012,ON
2012-06-19 21:27:52.047170,M012,ON
2012-06-19 21:27:52.889264,M015,ON
2012-06-19 21:28:03.306860,M012,ON
2012-06-19 21:28:27.444974,M015,ON
