2012-06-20 01:08:55.703861,M015,ON
2012-06-20 01:08:57.652767,M012,ON
2012-06-20 01:09:14.504209,M012,ON
2012-06-20 01:09:18.466860,M016,ON
2012-06-20 01:11:02.367788,M012,ON
2012-06-20 01:11:03.448472,M015,ON
2012-06-20 01:11:08.578497,M014,ON
2012-06-20 01:11:12.147990,M014,ON
2012-06-20 01:11:12.639399,M012,ON
2012-06-20 01:11:12.792440,M015,ON
2012-06-20 03:13:03.492315,M015,ON
2012-06-20 03:13:05.254145,M012,ON
2012-06-20 03:13:13.147735,M012,ON
2012-06-20 03:13:13.605598,M015,ON
2012-06-20 03:13:16.507112,M016,ON
2012-06-20 03:17:41.245262,M012,ON
2012-06-20 03:17:42.662011,M015,ON
2012-06-20 03:44:09.323924,M015,ON
2012-06-20 03:44:10.701485,M012,ON
2012-06-20 03:44:17.684948,M012,ON
2012-06-20 03:44:17.792063,M015,ON
2012-06-20 03:44:27.621048,M012,ON
2012-06-20 03:44:30.273209,M015,ON
2012-06-20 03:44:33.158070,M016,ON
2012-06-20 03:51:53.280854,M012,ON
2012-06-20 03:51:54.470977,M015,ON
2012-06-20 03:51:56.637600,M012,ON
2012-06-20 03:51:56.717824,M015,ON
2012-06-20 05:54:39.307620,M015,ON
2012-06-20 05:54:41.182484,M012,ON
2012-06-20 05:54:49.648150,M015,ON
2012-06-20 05:54:59.911547,M015,ON
2012-06-20 05:55:01.643835,M012,ON
2012-06-20 05:55:04.609101,M014,ON
2012-06-20 05:55:11.756101,M014,ON
2012-06-20 05:55:13.057654,M012,ON
2012-06-20 05:55:17.777104,M012,ON
2012-06-20 05:55:18.266071,M014,ON
2012-06-20 05:55:19.586566,M012,ON
2012-06-20 05:55:20.547896,M014,ON
2012-06-20 05:55:27.779180,M012,ON
2012-06-20 05:55:28.237397,M015,ON
2012-06-20 05:55:32.963737,M012,ON
2012-06-20 05:55:36.857953,M012,ON
2012-06-20 05:55:38.069848,M015,ON
2012-06-20 05:55:44.753260,M015,ON
2012-06-20 05:55:44.909555,M012,ON
2012-06-20 05:55:49.608172,M012,ON
2012-06-20 05:55:50.186731,M015,ON
2012-06-20 05:55:54.162401,M015,ON
2012-06-20 05:55:54.274195,M012,ON
2012-06-20 05:56:14.009768,M012,ON
2012-06-20 05:56:14.547901,M015,ON
2012-06-20 05:56:17.902692,M016,ON
2012-06-20 05:57:43.263946,M012,ON
2012-06-20 05:57:44.505578,M015,ON
2012-06-20 05:57:50.532839,M015,ON
2012-06-20 05:57:50.942917,M012,ON
2012-06-20 05:58:21.838471,M015,ON
2012-06-20 05:58:34.801591,M015,ON
2012-06-20 05:58:35.025225,M012,ON
2012-06-20 05:58:51.126531,M012,ON
2012-06-20 05:58:51.477770,M015,ON
2012-06-20 05:59:17.418762,M015,ON
2012-06-20 05:59:17.510855,M012,ON
2012-06-20 06:04:19.030952,M015,ON
2012-06-20 06:04:20.922271,M012,ON
2012-06-20 06:04:23.504616,M015,ON
2012-06-20 06:04:24.256030,M012,ON
2012-06-20 06:04:28.421523,M016,ON
2012-06-20 06:09:41.112456,M012,ON
2012-06-20 06:09:42.025324,M015,ON
2012-06-20 06:12:47.434372,M015,ON
2012-06-20 06:12:48.569505,M012,ON
2012-06-20 06:12:55.117524,M015,ON
2012-06-20 06:12:59.817641,M012,ON
2012-06-20 06:13:01.151002,M015,ON
2012-06-20 06:13:05.047685,M015,ON
2012-06-20 06:13:05.165957,M012,ON
2012-06-20 06:13:11.859842,M016,ON
2012-06-20 06:13:17.633165,M012,ON
2012-06-20 06:13:25.561382,M012,ON
2012-06-20 06:13:29.442343,M015,ON
2012-06-20 06:14:01.296184,M015,ON
2012-06-20 06:14:02.837600,M012,ON
2012-06-20 06:14:11.073993,M012,ON
2012-06-20 06:14:13.858482,M015,ON
2012-06-20 06:14:21.853195,M012,ON
2012-06-20 06:14:25.104455,M015,ON
2012-06-20 06:14:34.883107,M012,ON
2012-06-20 06:14:38.423759,M015,ON
2012-06-20 06:14:39.177777,M012,ON
2012-06-20 06:14:52.933994,M015,ON
2012-06-20 06:15:06.395984,M012,ON
2012-06-20 06:15:43.701653,M016,ON
2012-06-20 06:19:28.132350,M012,ON
2012-06-20 06:19:33.001090,M014,ON
2012-06-20 06:20:45.145445,M012,ON
2012-06-20 06:20:49.086198,M016,ON
2012-06-20 06:54:17.234565,M012,ON
2012-06-20 06:54:34.239826,M016,ON
2012-06-20 08:21:25.065822,M012,ON
2012-06-20 08:21:29.130855,M014,ON
2012-06-20 08:22:16.947237,M012,ON
2012-06-20 08:22:31.964269,M015,ON
2012-06-20 08:22:32.022285,M012,ON
2012-06-20 08:22:34.766607,M012,ON
2012-06-20 08:22:37.460605,M012,ON
2012-06-20 08:22:39.371737,M016,ON
2012-06-20 08:22:48.527205,M016,ON
